Chassis_location,Chassis_hostname,Chassis_serial_num,OA1_name,OA1_ip,OA2_name,OA2_ip,Chassis_bay,Bay_empty,Bay_hostname,Bay_ip,ILO_type,ILO_fw,Blade_hostname,Blade_serial_num,Blade_status,Power_state,Blade_type
IEAT01-00-0012/02*030, ieatc7000-131, CZ3520Y355, atc7000-131oa1, 10.82.17.49, atc7000-131oa2, 10.82.17.50, 13, N, ieatc7000-131b13ilo.athtem.eei.ericsson.se, 10.82.17.67, iLO4, 2.80, atrcxb3227, CZ3450K11L, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0012/02*030, ieatc7000-131, CZ3520Y355, atc7000-131oa1, 10.82.17.49, atc7000-131oa2, 10.82.17.50, 14, N, ieatc7000-131b14ilo.athtem.eei.ericsson.se, 10.82.17.68, iLO4, 2.80, Unknown, CZ3521YB3H, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0012/02*030, ieatc7000-131, CZ3520Y355, atc7000-131oa1, 10.82.17.49, atc7000-131oa2, 10.82.17.50, 15, N, ieatc7000-131b15ilo.athtem.eei.ericsson.se, 10.82.17.69, iLO4, 2.80, atrcxb3229, CZ3550RSB4, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0012/02*030, ieatc7000-131, CZ3520Y355, atc7000-131oa1, 10.82.17.49, atc7000-131oa2, 10.82.17.50, 16, N, ieatc7000-131b16ilo.athtem.eei.ericsson.se, 10.82.17.70, iLO4, 2.80, atrcxb3230, CZ3550RS74, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0012/06*021, atc7000-121_CLOUD, CZ32482WB9, atc7000-121oa1, 10.82.19.36, atc7000-121oa2, 10.82.19.37, 1, N, atc7000-133b13ilo.athtem.eei.ericsson.se, 10.82.19.44, iLO4, 2.80, ieatesx2921.athtem.eei.ericsson.se, CZJ30700S8, OK, ON, ProLiant BL460c Gen8
IEAT01-00-0012/06*021, atc7000-121_CLOUD, CZ32482WB9, atc7000-121oa1, 10.82.19.36, atc7000-121oa2, 10.82.19.37, 2, N, atc7000-64b7ilo.athtem.eei.ericsson.se, 10.82.19.45, iLO4, 2.80, ieatesx3107, CZ3316C8TD, OK, ON, ProLiant BL460c Gen8
IEAT01-00-0012/06*021, atc7000-121_CLOUD, CZ32482WB9, atc7000-121oa1, 10.82.19.36, atc7000-121oa2, 10.82.19.37, 3, N, ILO3T55NP4782.athtem.eei.ericsson.se, 10.82.19.46, iLO4, 2.80, ieatesx3108, CZ3316C8VM, OK, ON, ProLiant BL460c Gen8
IEAT01-00-0012/06*021, atc7000-121_CLOUD, CZ32482WB9, atc7000-121oa1, 10.82.19.36, atc7000-121oa2, 10.82.19.37, 4, N, ILOCZ3330KM3M.athtem.eei.ericsson.se, 10.82.19.47, iLO4, 2.80, ieatesx3212.athtem.eei.ericsson.se, CZ3330KM3M, OK, ON, ProLiant BL460c Gen8
IEAT01-00-0012/06*021, atc7000-121_CLOUD, CZ32482WB9, atc7000-121oa1, 10.82.19.36, atc7000-121oa2, 10.82.19.37, 5, N, atc7000-64b5ilo.athtem.eei.ericsson.se, 10.82.19.48, iLO4, 2.80, ieatesx3304.athtem.eei.ericsson.se, CZ3335MCE1, Non-Recoverable Error, ON, ProLiant BL460c Gen8
IEAT01-00-0012/06*021, atc7000-121_CLOUD, CZ32482WB9, atc7000-121oa1, 10.82.19.36, atc7000-121oa2, 10.82.19.37, 6, N, atc7000-140b7ilo.athtem.eei.ericsson.se, 10.82.19.49, iLO4, 2.80, ieatesx3427.athtem.eei.ericsson.se, CZ3346TKCK, OK, ON, ProLiant BL460c Gen8
IEAT01-00-0012/06*021, atc7000-121_CLOUD, CZ32482WB9, atc7000-121oa1, 10.82.19.36, atc7000-121oa2, 10.82.19.37, 7, N, atc7000-149b5ilo.athtem.eei.ericsson.se, 10.82.19.50, iLO4, 2.80, ieatesx3577.athtem.eei.ericsson.se, CZ34060JJ3, OK, ON, ProLiant BL460c Gen8
IEAT01-00-0012/06*021, atc7000-121_CLOUD, CZ32482WB9, atc7000-121oa1, 10.82.19.36, atc7000-121oa2, 10.82.19.37, 8, N, ieatc7000-179b2ilo.athtem.eei.ericsson.se, 10.82.19.51, iLO4, 2.80, ieatesx3789, CZ34216AEV, Non-Recoverable Error, OFF, ProLiant BL460c Gen8
IEAT01-00-0012/06*021, atc7000-121_CLOUD, CZ32482WB9, atc7000-121oa1, 10.82.19.36, atc7000-121oa2, 10.82.19.37, 9, N, atc7000-89b11ilo.athtem.eei.ericsson.se, 10.82.19.52, iLO4, 2.80, ieatesx3866.athtem.eei.ericsson.se, CZ34288T7D, OK, ON, ProLiant BL460c Gen8
IEAT01-00-0012/06*021, atc7000-121_CLOUD, CZ32482WB9, atc7000-121oa1, 10.82.19.36, atc7000-121oa2, 10.82.19.37, 10, N, ieatc7000-121b10ilo.athtem.eei.ericsson.se, 10.82.19.53, iLO4, 2.80, ieatesx6115.athtem.eei.ericsson.se, CZ361355E9, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0012/06*021, atc7000-121_CLOUD, CZ32482WB9, atc7000-121oa1, 10.82.19.36, atc7000-121oa2, 10.82.19.37, 11, N, ieatc7000-121b11ilo.athtem.eei.ericsson.se, 10.82.19.54, iLO4, 2.80, ieatesx6116.athtem.eei.ericsson.se, CZ361355EF, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0012/06*021, atc7000-121_CLOUD, CZ32482WB9, atc7000-121oa1, 10.82.19.36, atc7000-121oa2, 10.82.19.37, 12, N, atc7000-14b16ilo.athtem.eei.ericsson.se, 10.82.19.55, iLO4, 2.81, ieatesx4139.athtem.eei.ericsson.se, CZ3450K129, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0012/06*021, atc7000-121_CLOUD, CZ32482WB9, atc7000-121oa1, 10.82.19.36, atc7000-121oa2, 10.82.19.37, 13, N, atc7000-14b12ilo.athtem.eei.ericsson.se, 10.82.19.56, iLO4, 2.81, ieatesx4140.athtem.eei.ericsson.se, CZ3450K11F, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0012/06*021, atc7000-121_CLOUD, CZ32482WB9, atc7000-121oa1, 10.82.19.36, atc7000-121oa2, 10.82.19.37, 14, Y
IEAT01-00-0012/06*021, atc7000-121_CLOUD, CZ32482WB9, atc7000-121oa1, 10.82.19.36, atc7000-121oa2, 10.82.19.37, 15, Y
IEAT01-00-0012/06*021, atc7000-121_CLOUD, CZ32482WB9, atc7000-121oa1, 10.82.19.36, atc7000-121oa2, 10.82.19.37, 16, Y
IEAT01-00-0012/03*010, atc7000-133, CZ33067S1P, atc7000-133oa1, 10.82.17.97, atc7000-133oa2, 10.82.17.98, 1, Y
IEAT01-00-0012/03*010, atc7000-133, CZ33067S1P, atc7000-133oa1, 10.82.17.97, atc7000-133oa2, 10.82.17.98, 2, Y
IEAT01-00-0012/03*010, atc7000-133, CZ33067S1P, atc7000-133oa1, 10.82.17.97, atc7000-133oa2, 10.82.17.98, 3, Y
IEAT01-00-0012/03*010, atc7000-133, CZ33067S1P, atc7000-133oa1, 10.82.17.97, atc7000-133oa2, 10.82.17.98, 4, Y
IEAT01-00-0012/03*010, atc7000-133, CZ33067S1P, atc7000-133oa1, 10.82.17.97, atc7000-133oa2, 10.82.17.98, 5, Y
IEAT01-00-0012/03*010, atc7000-133, CZ33067S1P, atc7000-133oa1, 10.82.17.97, atc7000-133oa2, 10.82.17.98, 6, Y
IEAT01-00-0012/03*010, atc7000-133, CZ33067S1P, atc7000-133oa1, 10.82.17.97, atc7000-133oa2, 10.82.17.98, 7, Y
IEAT01-00-0012/03*010, atc7000-133, CZ33067S1P, atc7000-133oa1, 10.82.17.97, atc7000-133oa2, 10.82.17.98, 8, Y
IEAT01-00-0012/03*010, atc7000-133, CZ33067S1P, atc7000-133oa1, 10.82.17.97, atc7000-133oa2, 10.82.17.98, 9, Y
IEAT01-00-0012/03*010, atc7000-133, CZ33067S1P, atc7000-133oa1, 10.82.17.97, atc7000-133oa2, 10.82.17.98, 10, N, atc7000-133b10ilo.athtem.eei.ericsson.se, 10.82.17.112, iLO4, 2.80, ieatrcxb4299, CZ3504NMA3, OK, ON, ProLiant BL460c Gen8
IEAT01-00-0012/03*010, atc7000-133, CZ33067S1P, atc7000-133oa1, 10.82.17.97, atc7000-133oa2, 10.82.17.98, 11, N, atc7000-133b11ilo.athtem.eei.ericsson.se, 10.82.17.113, iLO4, 2.80, ieatrcxb4300-1, CZ3504NMA5, OK, ON, ProLiant BL460c Gen8
IEAT01-00-0012/03*010, atc7000-133, CZ33067S1P, atc7000-133oa1, 10.82.17.97, atc7000-133oa2, 10.82.17.98, 12, N, atc7000-133b12ilo.athtem.eei.ericsson.se, 10.82.17.114, iLO4, 2.80, ieatrcxb4301, CZ3504NM9Y, Degraded, ON, ProLiant BL460c Gen8
IEAT01-00-0012/03*010, atc7000-133, CZ33067S1P, atc7000-133oa1, 10.82.17.97, atc7000-133oa2, 10.82.17.98, 13, N, atc7000-133b13ilo.athtem.eei.ericsson.se, 10.82.17.115, iLO4, 2.80, IEATRCXB4302, CZ3504NMA1, OK, ON, ProLiant BL460c Gen8
IEAT01-00-0012/03*010, atc7000-133, CZ33067S1P, atc7000-133oa1, 10.82.17.97, atc7000-133oa2, 10.82.17.98, 14, N, atc7000-133b14ilo.athtem.eei.ericsson.se, 10.82.17.116, iLO5, 2.63, ieatrcxb7519, CZ28360002, OK, ON, ProLiant BL460c Gen10
IEAT01-00-0012/03*010, atc7000-133, CZ33067S1P, atc7000-133oa1, 10.82.17.97, atc7000-133oa2, 10.82.17.98, 15, Y
IEAT01-00-0012/03*010, atc7000-133, CZ33067S1P, atc7000-133oa1, 10.82.17.97, atc7000-133oa2, 10.82.17.98, 16, Y
IEAT01-00-0012/02*028, atc7000-134, CZ330990H7, atc7000-134oa1, 10.82.17.225, atc7000-134oa2, 10.82.17.226, 1, N, atc7000-134b1ilo.athtem.eei.ericsson.se, 10.82.17.231, iLO4, 2.80, ieatrcxb2269, CZ3234TNJY, OK, ON, ProLiant BL460c Gen8
IEAT01-00-0012/02*028, atc7000-134, CZ330990H7, atc7000-134oa1, 10.82.17.225, atc7000-134oa2, 10.82.17.226, 2, N, ieatrcxb6104.athtem.eei.ericsson.se, 10.82.17.232, iLO4, 2.80, ieatrcxb6104, CZ36124V3R, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0012/02*028, atc7000-134, CZ330990H7, atc7000-134oa1, 10.82.17.225, atc7000-134oa2, 10.82.17.226, 3, N, ieatrcxb6105.athtem.eei.ericsson.se, 10.82.17.233, iLO4, 2.80, Unknown, CZ361782TE, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0012/02*028, atc7000-134, CZ330990H7, atc7000-134oa1, 10.82.17.225, atc7000-134oa2, 10.82.17.226, 4, N, atc7000-9b4ilo.athtem.eei.ericsson.se, 10.82.17.234, iLO4, 2.80, atrcxb2808, CZ32514HLE, OK, ON, ProLiant BL460c Gen8
IEAT01-00-0012/02*028, atc7000-134, CZ330990H7, atc7000-134oa1, 10.82.17.225, atc7000-134oa2, 10.82.17.226, 5, N, ILOCZ28360003.athtem.eei.ericsson.se, 10.82.17.235, iLO5, 2.90, Unknown, CZ28360003, OK, ON, ProLiant BL460c Gen10
IEAT01-00-0012/02*028, atc7000-134, CZ330990H7, atc7000-134oa1, 10.82.17.225, atc7000-134oa2, 10.82.17.226, 6, Y
IEAT01-00-0012/02*028, atc7000-134, CZ330990H7, atc7000-134oa1, 10.82.17.225, atc7000-134oa2, 10.82.17.226, 7, Y
IEAT01-00-0012/02*028, atc7000-134, CZ330990H7, atc7000-134oa1, 10.82.17.225, atc7000-134oa2, 10.82.17.226, 8, Y
IEAT01-00-0012/02*028, atc7000-134, CZ330990H7, atc7000-134oa1, 10.82.17.225, atc7000-134oa2, 10.82.17.226, 9, N, atc7000-80b11ilo.athtem.eei.ericsson.net, 10.45.208.18, iLO4, 2.75, ieatrcxb2818, CZ3250446H, OK, ON, ProLiant BL460c Gen8
IEAT01-00-0012/02*028, atc7000-134, CZ330990H7, atc7000-134oa1, 10.82.17.225, atc7000-134oa2, 10.82.17.226, 10, Y
IEAT01-00-0012/02*028, atc7000-134, CZ330990H7, atc7000-134oa1, 10.82.17.225, atc7000-134oa2, 10.82.17.226, 11, N, atc7000-134b9ilo.athtem.eei.ericsson.se, 10.82.17.241, iLO4, 2.80, atrcxb2957, CZ330990HY, Degraded, ON, ProLiant BL460c Gen8
IEAT01-00-0012/02*028, atc7000-134, CZ330990H7, atc7000-134oa1, 10.82.17.225, atc7000-134oa2, 10.82.17.226, 12, N, atc7000-134b15ilo.athtem.eei.ericsson.se, 10.82.17.242, iLO4, 2.80, atrcxb2964, CZ330990J1, OK, ON, ProLiant BL460c Gen8
IEAT01-00-0012/02*028, atc7000-134, CZ330990H7, atc7000-134oa1, 10.82.17.225, atc7000-134oa2, 10.82.17.226, 13, N, ILOCZJ45103PW.athtem.eei.ericsson.se, 10.82.17.243, iLO4, 2.80, IEATRCXB4175, CZJ45103PW, Degraded, ON, ProLiant BL460c Gen8
IEAT01-00-0012/02*028, atc7000-134, CZ330990H7, atc7000-134oa1, 10.82.17.225, atc7000-134oa2, 10.82.17.226, 14, Y
IEAT01-00-0012/02*028, atc7000-134, CZ330990H7, atc7000-134oa1, 10.82.17.225, atc7000-134oa2, 10.82.17.226, 15, N, ieatrcxb5491ilo.athtem.eei.ericsson.se, 10.82.17.245, iLO4, 2.80, ieatrcxb5491, CZ3512SR55, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0012/02*028, atc7000-134, CZ330990H7, atc7000-134oa1, 10.82.17.225, atc7000-134oa2, 10.82.17.226, 16, Y
IEAT01-00-0012/02*034, atc7000-135, CZ3312A66D, atc7000-135oa1, 10.82.18.63, atc7000-135oa2, 10.82.18.64, 1, N, ieatrcxb4315ilo.athtem.eei.ericsson.se, 10.82.18.71, iLO4, 2.80, IEATRCXB4315-4, CZ3504N54P, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0012/02*034, atc7000-135, CZ3312A66D, atc7000-135oa1, 10.82.18.63, atc7000-135oa2, 10.82.18.64, 2, N, IEATRCXB4316ilo.athtem.eei.ericsson.se, 10.82.18.72, iLO4, 2.80, IEATRCXB4316, CZ3504N54H, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0012/02*034, atc7000-135, CZ3312A66D, atc7000-135oa1, 10.82.18.63, atc7000-135oa2, 10.82.18.64, 3, N, ILOCZ36081Y84.athtem.eei.ericsson.se, 10.82.18.73, iLO4, 2.80, ieatrcxb5959, CZ36081Y84, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0012/02*034, atc7000-135, CZ3312A66D, atc7000-135oa1, 10.82.18.63, atc7000-135oa2, 10.82.18.64, 4, N, ieatrcxb5958ilo.athtem.eei.ericsson.se, 10.82.18.74, iLO4, 2.80, IEATRCXB5958, CZ36071L47, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0012/02*034, atc7000-135, CZ3312A66D, atc7000-135oa1, 10.82.18.63, atc7000-135oa2, 10.82.18.64, 5, N, ILOCZ3432ANC1.athtem.eei.ericsson.se, 10.82.18.75, iLO4, 2.80, IEATRCXB3898, CZ3432ANC1, OK, ON, ProLiant BL460c Gen8
IEAT01-00-0012/02*034, atc7000-135, CZ3312A66D, atc7000-135oa1, 10.82.18.63, atc7000-135oa2, 10.82.18.64, 6, N, ieatrcxb4146.athtem.eei.ericsson.se, 10.82.18.76, iLO4, 2.80, ieatrcxb3899, CZ3446HJ5S, OK, ON, ProLiant BL460c Gen8
IEAT01-00-0012/02*034, atc7000-135, CZ3312A66D, atc7000-135oa1, 10.82.18.63, atc7000-135oa2, 10.82.18.64, 7, N, ILOCZ3432ANC3.athtem.eei.ericsson.se, 10.82.18.77, iLO4, 2.80, IEATRCXB3900, CZ3432ANC3, OK, ON, ProLiant BL460c Gen8
IEAT01-00-0012/02*034, atc7000-135, CZ3312A66D, atc7000-135oa1, 10.82.18.63, atc7000-135oa2, 10.82.18.64, 8, Y
IEAT01-00-0012/02*034, atc7000-135, CZ3312A66D, atc7000-135oa1, 10.82.18.63, atc7000-135oa2, 10.82.18.64, 9, Y
IEAT01-00-0012/02*034, atc7000-135, CZ3312A66D, atc7000-135oa1, 10.82.18.63, atc7000-135oa2, 10.82.18.64, 10, Y
IEAT01-00-0012/02*034, atc7000-135, CZ3312A66D, atc7000-135oa1, 10.82.18.63, atc7000-135oa2, 10.82.18.64, 11, Y
IEAT01-00-0012/02*034, atc7000-135, CZ3312A66D, atc7000-135oa1, 10.82.18.63, atc7000-135oa2, 10.82.18.64, 12, Y
IEAT01-00-0012/02*034, atc7000-135, CZ3312A66D, atc7000-135oa1, 10.82.18.63, atc7000-135oa2, 10.82.18.64, 13, Y
IEAT01-00-0012/02*034, atc7000-135, CZ3312A66D, atc7000-135oa1, 10.82.18.63, atc7000-135oa2, 10.82.18.64, 14, Y
IEAT01-00-0012/02*034, atc7000-135, CZ3312A66D, atc7000-135oa1, 10.82.18.63, atc7000-135oa2, 10.82.18.64, 15, Y
IEAT01-00-0012/02*034, atc7000-135, CZ3312A66D, atc7000-135oa1, 10.82.18.63, atc7000-135oa2, 10.82.18.64, 16, Y
IEAT01-00-0012/02*031, atc7000-138, CZ3312AL27, atc7000-138oa1, 10.82.18.27, atc7000-138oa2, 10.82.18.28, 1, N, ieatc7000-182b8ilo.athtem.eei.ericsson.se, 10.82.18.35, iLO4, 2.81, IEATRCXB4150, CZ3501LFNX, OK, ON, ProLiant BL460c Gen8
IEAT01-00-0012/02*031, atc7000-138, CZ3312AL27, atc7000-138oa1, 10.82.18.27, atc7000-138oa2, 10.82.18.28, 2, Y
IEAT01-00-0012/02*031, atc7000-138, CZ3312AL27, atc7000-138oa1, 10.82.18.27, atc7000-138oa2, 10.82.18.28, 3, Y
IEAT01-00-0012/02*031, atc7000-138, CZ3312AL27, atc7000-138oa1, 10.82.18.27, atc7000-138oa2, 10.82.18.28, 4, Y
IEAT01-00-0012/02*031, atc7000-138, CZ3312AL27, atc7000-138oa1, 10.82.18.27, atc7000-138oa2, 10.82.18.28, 5, Y
IEAT01-00-0012/02*031, atc7000-138, CZ3312AL27, atc7000-138oa1, 10.82.18.27, atc7000-138oa2, 10.82.18.28, 6, Y
IEAT01-00-0012/02*031, atc7000-138, CZ3312AL27, atc7000-138oa1, 10.82.18.27, atc7000-138oa2, 10.82.18.28, 7, Y
IEAT01-00-0012/02*031, atc7000-138, CZ3312AL27, atc7000-138oa1, 10.82.18.27, atc7000-138oa2, 10.82.18.28, 8, Y
IEAT01-00-0012/02*031, atc7000-138, CZ3312AL27, atc7000-138oa1, 10.82.18.27, atc7000-138oa2, 10.82.18.28, 9, N, atc7000-138b9ilo.athtem.eei.ericsson.se, 10.82.18.43, iLO4, 2.80, IEATRCXB3607, CZJ40904CJ, OK, ON, ProLiant BL460c Gen8
IEAT01-00-0012/02*031, atc7000-138, CZ3312AL27, atc7000-138oa1, 10.82.18.27, atc7000-138oa2, 10.82.18.28, 10, Y
IEAT01-00-0012/02*031, atc7000-138, CZ3312AL27, atc7000-138oa1, 10.82.18.27, atc7000-138oa2, 10.82.18.28, 11, Y
IEAT01-00-0012/02*031, atc7000-138, CZ3312AL27, atc7000-138oa1, 10.82.18.27, atc7000-138oa2, 10.82.18.28, 12, N, atc7000-138b12ilo.athtem.eei.ericsson.se, 10.82.18.46, iLO4, 2.80, IEATRCXB6672, CZ36494CPN, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0012/02*031, atc7000-138, CZ3312AL27, atc7000-138oa1, 10.82.18.27, atc7000-138oa2, 10.82.18.28, 13, N, atc7000-138b13ilo.athtem.eei.ericsson.se, 10.82.18.47, iLO4, 2.80, IEATRCXB6673, CZ36494CPT, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0012/02*031, atc7000-138, CZ3312AL27, atc7000-138oa1, 10.82.18.27, atc7000-138oa2, 10.82.18.28, 14, Y
IEAT01-00-0012/02*031, atc7000-138, CZ3312AL27, atc7000-138oa1, 10.82.18.27, atc7000-138oa2, 10.82.18.28, 15, N, ieatbldcom25ilo.athtem.eei.ericsson.se, 10.82.18.49, iLO4, 2.80, ieatbldcom25, CZ3444FVKY, OK, ON, ProLiant BL460c Gen8
IEAT01-00-0012/02*031, atc7000-138, CZ3312AL27, atc7000-138oa1, 10.82.18.27, atc7000-138oa2, 10.82.18.28, 16, N, ieatbldcom26ilo.athtem.eei.ericsson.se, 10.82.18.50, iLO4, 2.80, ieatbldocm26, CZ3432ANCB, OK, ON, ProLiant BL460c Gen8
IEAT01-00-0015/06*002, atc7000-141, CZ3314BAHH, atc7000-141oa1, 10.151.40.15, atc7000-141oa2, 10.151.40.16, 1, N, ieatrcxb3020ilo.athtem.eei.ericsson.se, 10.151.40.23, iLO4, 2.78, ieatrcxb3020, CZ35251B6L, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0015/06*002, atc7000-141, CZ3314BAHH, atc7000-141oa1, 10.151.40.15, atc7000-141oa2, 10.151.40.16, 2, N, ieatrcxb6931ilo.athtem.eei.ericsson.se, 10.151.40.24, iLO4, 2.78, ieatrcxb6931, CZ3714T0H9, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0015/06*002, atc7000-141, CZ3314BAHH, atc7000-141oa1, 10.151.40.15, atc7000-141oa2, 10.151.40.16, 3, Y
IEAT01-00-0015/06*002, atc7000-141, CZ3314BAHH, atc7000-141oa1, 10.151.40.15, atc7000-141oa2, 10.151.40.16, 4, Y
IEAT01-00-0015/06*002, atc7000-141, CZ3314BAHH, atc7000-141oa1, 10.151.40.15, atc7000-141oa2, 10.151.40.16, 5, N, ieatrcxb3021.athtem.eei.ericsson.se, 10.151.40.27, iLO4, 2.78, ieatrcxb3021, CZ36505EX2, OK, ON, ProLiant BL460c Gen9
IEAT01-00-0015/06*002, atc7000-141, CZ3314BAHH, atc7000-141oa1, 10.151.40.15, atc7000-141oa2, 10.151.40.16, 6, Y
IEAT01-00-0015/06*002, atc7000-141, CZ3314BAHH, atc7000-141oa1, 10.151.40.15, atc7000-141oa2, 10.151.40.16, 7, Y
IEAT01-00-0015/06*002, atc7000-141, CZ3314BAHH, atc7000-141oa1, 10.151.40.15, atc7000-141oa2, 10.151.40.16, 8, Y
IEAT01-00-0015/06*002, atc7000-141, CZ3314BAHH, atc7000-141oa1, 10.151.40.15, atc7000-141oa2, 10.151.40.16, 9, N, ieatc7000-141b9ilo.athtem.eei.ericsson.se, 10.151.40.31, iLO5, 2.60, ieatrcxb7415, CZ28200BJ7, OK, ON, ProLiant BL460c Gen10
IEAT01-00-0015/06*002, atc7000-141, CZ3314BAHH, atc7000-141oa1, 10.151.40.15, atc7000-141oa2, 10.151.40.16, 10, Y
IEAT01-00-0015/06*002, atc7000-141, CZ3314BAHH, atc7000-141oa1, 10.151.40.15, atc7000-141oa2, 10.151.40.16, 11, Y
IEAT01-00-0015/06*002, atc7000-141, CZ3314BAHH, atc7000-141oa1, 10.151.40.15, atc7000-141oa2, 10.151.40.16, 12, Y
IEAT01-00-0015/06*002, atc7000-141, CZ3314BAHH, atc7000-141oa1, 10.151.40.15, atc7000-141oa2, 10.151.40.16, 13, Y
IEAT01-00-0015/06*002, atc7000-141, CZ3314BAHH, atc7000-141oa1, 10.151.40.15, atc7000-141oa2, 10.151.40.16, 14, N, ieatc7000-141b14ilo.athtem.eei.ericsson.se, 10.151.40.36, iLO5, 2.60, ieatrcxb7416, CZ28200BJ9, OK, ON, ProLiant BL460c Gen10
IEAT01-00-0015/06*002, atc7000-141, CZ3314BAHH, atc7000-141oa1, 10.151.40.15, atc7000-141oa2, 10.151.40.16, 15, Y
IEAT01-00-0015/06*002, atc7000-141, CZ3314BAHH, atc7000-141oa1, 10.151.40.15, atc7000-141oa2, 10.151.40.16, 16, Y
IEAT01-00-0012/07*024, ATC7000-145, CZ3321ET3V, atc7000-145oa1, 10.32.228.65, atc7000-145oa2, 10.32.228.66, 1, N, ieatc7000-170b7ilo.athtem.eei.ericsson.se, 10.32.228.71, iLO4, 2.80, ieatesx2467, CZ3223L7NF, OK, ON, ProLiant BL460c Gen8
IEAT01-00-0012/07*024, ATC7000-145, CZ3321ET3V, atc7000-145oa1, 10.32.228.65, atc7000-145oa2, 10.32.228.66, 2, Y
IEAT01-00-0012/07*024, ATC7000-145, CZ3321ET3V, atc7000-145oa1, 10.32.228.65, atc7000-145oa2, 10.32.228.66, 3, Y
IEAT01-00-0012/07*024, ATC7000-145, CZ3321ET3V, atc7000-145oa1, 10.32.228.65, atc7000-145oa2, 10.32.228.66, 4, Y
IEAT01-00-0012/07*024, ATC7000-145, CZ3321ET3V, atc7000-145oa1, 10.32.228.65, atc7000-145oa2, 10.32.228.66, 5, Y
IEAT01-00-0012/07*024, ATC7000-145, CZ3321ET3V, atc7000-145oa1, 10.32.228.65, atc7000-145oa2, 10.32.228.66, 6, N, ieatc7000-170b12ilo.athtem.eei.ericsson.se, 10.32.228.76, iLO4, 2.80, atesx3438, CZ3350WK0P, OK, ON, ProLiant BL460c Gen8
IEAT01-00-0012/07*024, ATC7000-145, CZ3321ET3V, atc7000-145oa1, 10.32.228.65, atc7000-145oa2, 10.32.228.66, 7, Y
IEAT01-00-0012/07*024, ATC7000-145, CZ3321ET3V, atc7000-145oa1, 10.32.228.65, atc7000-145oa2, 10.32.228.66, 8, Y
IEAT01-00-0012/07*024, ATC7000-145, CZ3321ET3V, atc7000-145oa1, 10.32.228.65, atc7000-145oa2, 10.32.228.66, 9, Y
IEAT01-00-0012/07*024, ATC7000-145, CZ3321ET3V, atc7000-145oa1, 10.32.228.65, atc7000-145oa2, 10.32.228.66, 10, N, atc7000-145b10ilo.athtem.eei.ericsson.se, 10.32.228.80, iLO4, 2.80, atesx3436, CZ3350WK0C, OK, ON, ProLiant BL460c Gen8
IEAT01-00-0012/07*024, ATC7000-145, CZ3321ET3V, atc7000-145oa1, 10.32.228.65, atc7000-145oa2, 10.32.228.66, 11, N, atc7000-145b11ilo.athtem.eei.ericsson.se, 10.32.228.81, iLO4, 2.80, atesx3437, CZ3350WK0K, OK, ON, ProLiant BL460c Gen8
IEAT01-00-0012/07*024, ATC7000-145, CZ3321ET3V, atc7000-145oa1, 10.32.228.65, atc7000-145oa2, 10.32.228.66, 12, Y
IEAT01-00-0012/07*024, ATC7000-145, CZ3321ET3V, atc7000-145oa1, 10.32.228.65, atc7000-145oa2, 10.32.228.66, 13, Y
IEAT01-00-0012/07*024, ATC7000-145, CZ3321ET3V, atc7000-145oa1, 10.32.228.65, atc7000-145oa2, 10.32.228.66, 14, Y
IEAT01-00-0012/07*024, ATC7000-145, CZ3321ET3V, atc7000-145oa1, 10.32.228.65, atc7000-145oa2, 10.32.228.66, 15, Y
IEAT01-00-0012/07*024, ATC7000-145, CZ3321ET3V, atc7000-145oa1, 10.32.228.65, atc7000-145oa2, 10.32.228.66, 16, Y
IEAT01-00-0012/06*005, ATC7000-149, CZ3327J61X, atc7000-149oa1, 10.82.19.191, atc7000-149oa2, 10.82.19.192, 1, N, atc7000-149b1ilo.athtem.eei.ericsson.se, 10.82.19.197, iLO5, 2.72, ieatrcxb7769, CZ282103L3, OK, OFF, ProLiant BL460c Gen10
IEAT01-00-0012/06*005, ATC7000-149, CZ3327J61X, atc7000-149oa1, 10.82.19.191, atc7000-149oa2, 10.82.19.192, 2, Y
IEAT01-00-0012/06*005, ATC7000-149, CZ3327J61X, atc7000-149oa1, 10.82.19.191, atc7000-149oa2, 10.82.19.192, 3, N, ieatrcxb6778ilo.athtem.eei.ericsson.se, 10.82.19.199, iLO4, 2.80, IEATRCXB6778, CZ3703B920, OK, ON, ProLiant BL460c Gen9
